DISTRICT_NAME,YEAR,CROP_TYPE,AUTUMN_HUMIDITY,SPRING_HUMIDITY,SUMMER_HUMIDITY,WINTER_HUMIDITY,AUTUMN_RAINFALL,SPRING_RAINFALL,SUMMER_RAINFALL,WINTER_RAINFALL,AUTUMN_TEMPERATURE,SPRING_TEMPERATURE,SUMMER_TEMPERATURE,WINTER_TEMPERATURE,AUTUMN_WIND_SPEED,SPRING_WIND_SPEED,SUMMER_WIND_SPEED,WINTER_WIND_SPEED,YIELD
MAHOTTARI,2012,BARLEY,10.52,6.7,18.24,5.47,27.13,46.51,963.84,17.52,20.16,29.47,29.38,16.02,2.78,3.24,2.58,2.92,1000.0
MAHOTTARI,2013,BARLEY,12.93,7.84,18.9,5.97,195.57,149.86,923.32,42.9,21.79,28.11,28.67,15.84,2.11,3.08,2.28,3.09,1000.0
MAHOTTARI,2014,BARLEY,12.16,7.5,19.41,6.26,51.52,136.43,1017.35,38.89,21.74,28.85,29.36,16.08,1.99,3.24,2.37,2.75,1000.0
MAHOTTARI,2015,BARLEY,11.36,9.64,19.1,6.11,30.05,177.58,1008.49,10.39,23.6,28.27,29.4,17.67,1.81,2.94,2.59,2.57,900.0
MAHOTTARI,2016,BARLEY,12.64,7.75,19.67,5.57,54.23,143.59,926.33,12.64,22.74,30.53,29.12,18.18,1.72,3.5,2.64,2.36,900.0
MAHOTTARI,2017,BARLEY,12.68,9.4,19.75,5.84,40.81,206.52,837.18,5.34,23.99,28.81,29.2,18.71,1.93,2.85,2.94,2.34,1000.0
MAHOTTARI,2018,BARLEY,9.9,9.38,19.16,4.73,0.46,5.18,21.89,0.1,23.72,28.52,29.84,17.34,1.96,3.04,3.07,2.38,1000.0
MAHOTTARI,2019,BARLEY,13.32,8.37,19.32,5.88,0.37,3.48,30.21,2.09,22.54,28.95,29.81,17.38,1.9,3.12,3.2,2.46,1125.0
MAKWANPUR,1981,BARLEY,9.68,8.3,17.92,5.15,26.86,221.27,980.57,34.96,20.08,25.37,26.62,15.27,1.9,2.59,2.43,2.1,888.89
MAKWANPUR,1982,BARLEY,8.7,7.23,16.87,4.82,13.77,110.92,695.05,85.58,20.9,25.61,27.62,15.25,1.92,2.69,2.42,2.15,875.0
MAKWANPUR,1983,BARLEY,9.02,5.84,16.1,3.35,56.43,57.03,458.45,7.14,21.7,25.86,28.66,15.09,1.9,2.99,2.62,2.23,1000.0
MAKWANPUR,1984,BARLEY,8.82,5.82,17.76,3.62,15.02,55.42,890.0,28.1,20.55,27.45,26.16,15.01,1.87,3.02,2.4,2.34,900.0
MAKWANPUR,1985,BARLEY,11.54,5.29,16.85,4.53,104.08,33.44,913.41,21.74,19.38,27.63,27.2,15.29,1.61,3.02,2.43,2.18,840.0
MAKWANPUR,1986,BARLEY,7.73,5.89,16.39,4.82,46.85,66.51,683.17,47.59,20.83,26.09,26.97,15.4,1.89,2.87,2.57,2.27,937.5
MAKWANPUR,1987,BARLEY,10.75,5.31,16.72,4.37,89.82,44.83,873.86,9.89,19.81,26.47,27.54,16.18,1.61,2.83,2.38,2.14,840.0
MAKWANPUR,1988,BARLEY,9.16,7.0,17.84,4.47,15.68,153.08,796.6,29.87,21.62,26.42,26.93,16.46,1.9,2.7,2.3,2.16,1200.0
MAKWANPUR,1990,BARLEY,9.32,6.15,17.59,4.11,20.85,29.69,871.25,24.08,21.46,26.47,27.16,16.59,1.89,2.77,2.48,2.1,857.14
MAKWANPUR,1991,BARLEY,7.44,4.85,16.88,3.81,2.5,30.21,486.73,25.56,21.22,27.63,27.81,16.48,1.98,2.9,2.66,2.3,818.18
MAKWANPUR,1992,BARLEY,8.47,4.89,15.48,3.71,54.51,31.25,462.07,8.25,21.7,27.17,28.16,15.33,1.98,3.47,2.66,2.13,3800.0
MAKWANPUR,1993,BARLEY,8.12,6.3,16.36,3.41,8.96,111.17,510.57,8.75,21.87,25.64,27.94,16.31,1.94,2.91,2.56,2.21,900.0
MAKWANPUR,1994,BARLEY,7.39,5.28,16.56,3.7,7.8,31.42,494.48,22.54,21.61,27.35,28.38,16.19,2.05,2.95,2.66,2.38,1533.33
MAKWANPUR,1995,BARLEY,8.6,4.89,17.6,3.77,43.56,13.78,668.24,34.87,21.8,27.6,27.28,15.58,1.97,3.22,2.45,2.33,1000.0
MAKWANPUR,1996,BARLEY,8.73,5.5,17.16,4.06,36.53,39.05,638.54,48.8,21.02,27.55,27.2,15.57,2.0,3.05,2.26,2.3,1071.43
MAKWANPUR,1997,BARLEY,7.91,5.32,16.62,3.6,15.94,55.18,556.77,29.46,21.46,26.01,27.6,14.85,2.01,2.92,2.41,2.31,1285.71
MAKWANPUR,1998,BARLEY,11.1,6.89,17.33,3.88,39.77,59.75,639.98,8.07,22.59,26.2,27.72,15.62,1.85,2.91,2.58,2.26,145.83
MAKWANPUR,1999,BARLEY,8.88,5.23,16.69,3.84,64.86,49.28,442.49,3.14,21.6,27.6,27.74,17.12,1.96,2.97,2.64,2.28,1071.43
MAKWANPUR,2000,BARLEY,9.36,6.44,17.94,3.33,3.12,78.08,751.76,2.68,21.75,26.73,26.63,15.57,1.94,2.78,2.42,2.3,1250.0
MAKWANPUR,2001,BARLEY,10.4,6.59,17.69,3.56,42.13,68.38,646.09,1.27,21.37,26.92,27.52,15.68,1.88,2.89,2.41,2.15,1269.23
MAKWANPUR,2002,BARLEY,8.68,7.76,16.27,4.43,29.99,117.92,414.51,36.17,22.09,26.5,28.13,16.14,1.9,2.83,2.5,2.18,1269.23
MAKWANPUR,2003,BARLEY,8.8,6.08,17.1,4.74,46.51,21.62,498.32,64.29,21.5,26.57,27.78,15.2,1.94,2.7,2.56,2.14,1200.0
MAKWANPUR,2004,BARLEY,9.81,8.05,18.15,5.19,85.3,256.87,949.33,26.68,19.98,26.59,26.16,15.52,1.72,2.53,2.37,1.96,1200.0
MAKWANPUR,2005,BARLEY,10.66,6.91,17.46,5.49,149.44,73.69,890.49,62.73,20.14,26.39,27.2,15.66,1.67,2.59,2.35,2.18,1200.0
MAKWANPUR,2006,BARLEY,10.97,8.21,18.13,5.21,31.27,173.96,1023.24,17.56,20.58,25.91,26.22,16.49,1.64,2.55,2.21,2.06,1200.0
MAKWANPUR,2007,BARLEY,12.0,9.03,18.16,5.34,29.19,156.82,1124.95,80.25,20.3,25.72,26.47,14.52,1.62,2.41,2.26,1.99,1375.0
MAKWANPUR,2008,BARLEY,12.34,7.73,18.72,5.81,24.03,177.4,1386.9,24.5,20.46,26.1,25.78,15.06,1.51,2.5,2.19,2.0,1380.95
MAKWANPUR,2009,BARLEY,9.88,7.11,17.43,5.3,61.61,124.78,811.59,4.25,20.87,26.49,27.42,16.16,1.9,2.66,2.26,2.07,1190.48
MAKWANPUR,2010,BARLEY,12.49,7.02,17.64,4.79,55.43,77.45,947.3,15.67,20.92,27.95,27.16,15.57,1.69,2.88,2.54,2.13,1000.0
MAKWANPUR,2011,BARLEY,11.86,8.23,18.22,5.22,5.96,189.63,1041.93,14.87,20.54,25.68,26.27,14.77,1.55,2.67,2.31,2.11,1300.0
MAKWANPUR,2012,BARLEY,10.1,6.21,17.15,5.13,27.84,41.75,1002.19,20.94,18.48,26.85,27.38,14.49,2.17,2.91,2.18,2.4,1300.0
MAKWANPUR,2013,BARLEY,12.22,7.58,18.11,5.7,181.11,162.58,1087.2,50.25,20.04,25.74,26.34,14.24,1.73,2.74,1.87,2.49,1300.0
MAKWANPUR,2014,BARLEY,11.36,7.4,18.31,5.96,71.25,165.11,1096.1,44.67,20.12,26.26,27.17,14.65,1.78,2.81,2.04,2.23,1250.0
MAKWANPUR,2015,BARLEY,10.74,9.03,17.97,5.82,41.23,192.11,1055.21,15.67,21.4,25.71,27.26,15.9,1.76,2.59,2.24,2.19,1168.32
MAKWANPUR,2016,BARLEY,11.6,7.38,18.73,5.18,60.94,136.87,976.25,12.02,21.1,27.78,26.89,16.61,1.69,3.07,2.12,2.1,1265.45
MAKWANPUR,2017,BARLEY,12.06,8.76,18.69,5.42,40.67,224.92,927.12,8.88,21.83,26.18,27.16,17.18,1.72,2.58,2.41,2.08,1403.23
MAKWANPUR,2018,BARLEY,9.36,8.86,18.52,4.57,0.26,6.71,25.12,0.12,21.31,25.89,27.27,15.7,1.84,2.69,2.42,2.1,1408.73
MAKWANPUR,2019,BARLEY,12.67,8.11,18.47,5.69,1.15,4.84,33.97,3.17,20.48,26.17,27.42,15.3,1.66,2.68,2.48,2.17,1392.0
MANANG,1981,BARLEY,3.64,4.03,8.75,1.89,23.58,132.56,566.68,38.47,-1.45,0.2,7.64,-8.51,2.22,2.59,2.58,2.36,1000.0
MANANG,1982,BARLEY,3.74,3.87,8.34,1.91,7.0,37.05,397.46,74.29,-1.17,-0.74,7.67,-8.43,2.04,2.99,2.74,2.5,898.31
MANANG,1983,BARLEY,3.64,3.56,8.17,1.51,59.49,60.8,250.47,5.71,-1.26,-0.55,7.96,-8.45,2.3,3.25,2.83,2.74,898.31
MANANG,1984,BARLEY,3.6,3.31,8.62,1.57,15.0,24.54,527.53,18.04,-1.3,1.67,7.88,-7.69,2.14,2.89,2.59,3.18,900.0
MANANG,1985,BARLEY,4.18,3.29,8.43,1.82,50.07,24.4,385.99,39.25,-0.75,1.48,7.77,-7.97,2.3,3.09,2.73,2.64,923.08
MANANG,1986,BARLEY,3.11,3.17,8.08,1.65,19.83,28.51,312.78,38.24,-1.22,-0.48,7.69,-7.87,2.26,3.12,2.66,2.48,1311.11
MANANG,1987,BARLEY,3.26,3.14,8.16,1.7,76.12,24.53,374.37,11.3,-1.29,0.19,8.32,-6.47,2.19,2.95,2.82,2.43,1000.0
MANANG,1988,BARLEY,3.57,3.4,8.77,1.95,8.55,78.95,481.01,26.42,-1.04,0.95,8.05,-5.52,2.11,3.12,2.58,2.62,1034.48
MANANG,1990,BARLEY,3.85,3.59,8.75,1.85,8.41,26.5,461.32,18.29,-0.55,0.22,8.4,-5.7,2.28,3.08,2.64,2.68,932.2
MANANG,1991,BARLEY,3.08,3.0,8.71,1.77,2.77,30.94,266.5,26.92,-1.36,0.73,8.45,-7.35,2.26,3.17,2.75,2.62,932.2
MANANG,1992,BARLEY,3.78,2.94,8.15,1.63,49.82,15.51,302.82,4.05,-0.78,0.97,7.69,-7.69,2.11,3.3,2.76,2.7,1896.55
MANANG,1993,BARLEY,3.2,3.29,8.57,1.59,4.37,64.79,281.54,6.26,-0.04,-0.29,8.29,-5.76,2.12,3.11,2.88,2.8,803.39
MANANG,1994,BARLEY,3.2,3.12,8.52,1.56,1.23,15.29,266.77,14.07,-1.5,0.83,8.73,-7.31,2.16,3.09,2.69,2.89,1417.14
MANANG,1995,BARLEY,3.43,3.2,8.64,1.64,27.92,25.73,320.95,14.72,-0.51,0.7,8.53,-8.03,2.37,3.2,2.85,2.78,1142.86
MANANG,1996,BARLEY,3.7,3.36,8.68,1.52,22.83,55.64,309.41,37.31,-0.23,0.92,7.94,-7.19,2.37,3.05,2.6,2.68,1142.86
MANANG,1997,BARLEY,3.3,3.1,8.26,1.45,1.73,29.39,208.86,17.29,-1.8,-0.28,8.34,-8.22,2.43,3.01,2.74,2.87,727.27
MANANG,1998,BARLEY,4.39,3.44,8.94,1.49,27.63,39.2,353.88,2.58,1.12,1.11,9.04,-6.29,2.28,3.03,2.73,2.74,524.59
MANANG,1999,BARLEY,3.32,2.89,8.6,1.55,32.56,44.64,210.53,5.78,-0.18,2.11,8.56,-5.96,2.38,3.08,2.86,2.54,1229.95
MANANG,2000,BARLEY,3.82,3.43,8.88,1.42,7.01,44.38,395.17,3.76,0.02,0.95,8.1,-7.4,2.2,2.99,2.77,2.86,1229.95
MANANG,2001,BARLEY,3.78,3.73,8.94,1.46,8.06,52.03,343.41,0.24,0.37,0.59,8.57,-6.02,2.13,2.9,2.78,2.91,1449.2
MANANG,2002,BARLEY,3.25,3.62,8.32,1.57,12.14,40.13,214.96,27.44,-0.74,1.25,8.2,-6.8,2.35,2.9,2.88,2.73,1329.55
MANANG,2003,BARLEY,3.18,3.24,8.77,1.56,11.43,12.89,257.32,42.34,0.01,0.38,8.63,-7.41,2.38,3.07,2.82,2.6,1054.3
MANANG,2004,BARLEY,3.84,3.82,9.04,1.81,62.25,144.03,640.78,17.97,-1.82,2.01,7.94,-6.66,2.03,2.92,2.61,2.56,1054.3
MANANG,2005,BARLEY,3.46,3.66,8.78,2.0,126.78,49.34,549.6,45.6,-3.32,-0.06,8.12,-8.26,2.15,2.99,2.58,2.57,1299.47
MANANG,2006,BARLEY,3.98,4.26,9.17,2.1,26.81,138.89,585.03,17.76,-1.12,0.42,8.06,-4.87,2.2,2.77,2.51,2.69,1245.99
MANANG,2007,BARLEY,4.02,4.29,9.24,1.83,25.48,97.47,671.08,80.92,-0.2,-0.12,8.26,-7.47,2.05,2.64,2.56,2.6,1299.47
MANANG,2008,BARLEY,4.04,3.9,9.17,2.0,29.03,95.62,834.69,7.2,0.07,0.31,7.74,-6.86,2.13,2.78,2.43,2.94,1333.33
MANANG,2009,BARLEY,3.78,3.76,8.75,1.93,47.67,102.44,483.86,4.31,-0.77,0.79,8.1,-5.56,2.28,2.95,2.62,2.58,1300.0
MANANG,2010,BARLEY,4.46,3.8,8.94,1.74,30.77,30.22,646.28,9.76,0.39,2.14,8.22,-6.81,2.09,2.91,2.82,2.5,1483.7
MANANG,2011,BARLEY,4.3,4.16,9.13,1.84,9.83,121.61,654.79,13.0,0.3,0.35,7.97,-7.02,2.12,2.84,2.53,2.82,2000.0
MANANG,2012,BARLEY,3.48,3.58,8.82,1.9,50.38,35.11,767.82,19.81,-2.08,0.16,8.18,-8.21,2.22,3.12,2.62,3.01,1649.72
MANANG,2013,BARLEY,4.44,4.17,9.35,1.98,149.07,139.25,887.3,65.58,-0.33,0.13,8.05,-8.4,2.16,2.79,2.46,2.73,2150.0
MANANG,2014,BARLEY,4.08,4.23,9.23,2.1,76.44,131.55,1096.63,50.01,-0.94,-0.22,7.94,-7.35,2.0,2.79,2.56,2.79,2000.0
MANANG,2015,BARLEY,4.3,4.56,9.12,2.25,79.79,313.98,1152.1,50.3,-0.02,-1.27,7.72,-8.64,1.86,2.32,2.44,2.55,1871.29
MANANG,2016,BARLEY,4.4,4.43,9.67,2.2,135.14,189.98,1135.58,10.54,0.31,0.93,8.09,-5.48,2.1,2.65,2.39,2.47,1575.0
MANANG,2017,BARLEY,4.83,4.58,9.52,2.25,52.56,393.84,1024.79,9.72,0.2,-1.02,7.86,-5.84,2.04,2.67,2.49,2.5,1750.0
MANANG,2018,BARLEY,3.83,4.51,9.64,2.05,0.09,13.18,26.29,0.37,-1.38,-0.07,8.06,-6.36,2.3,2.46,2.4,2.63,1752.29
MANANG,2019,BARLEY,4.64,4.3,9.39,2.15,2.85,9.82,33.07,5.22,0.45,-1.52,7.83,-9.59,2.08,2.49,2.39,2.81,1733.94
MORANG,1981,BARLEY,10.41,9.66,18.5,5.56,9.8,317.88,1099.05,39.11,20.44,24.38,25.96,15.57,1.76,2.61,2.44,1.99,800.0
MORANG,1982,BARLEY,9.52,8.49,17.86,5.09,42.67,211.99,824.46,60.2,20.67,24.73,26.39,15.44,1.84,2.61,2.5,2.1,875.0
MORANG,1983,BARLEY,10.09,6.92,17.58,3.6,41.92,138.14,789.19,10.29,21.25,24.96,27.1,14.99,1.86,3.01,2.56,2.22,875.0
MORANG,1984,BARLEY,9.99,7.34,18.19,4.09,24.53,147.09,890.06,34.69,20.43,26.21,25.42,14.68,1.81,2.96,2.56,2.15,800.0
MORANG,1985,BARLEY,11.62,6.95,17.74,4.66,99.77,95.05,906.41,30.0,19.7,26.59,26.13,15.51,1.82,2.93,2.5,2.12,875.0
MORANG,1986,BARLEY,9.82,6.76,16.98,5.17,77.51,110.53,803.53,20.7,19.81,25.55,26.2,15.57,1.74,2.94,2.76,2.14,888.89
MORANG,1987,BARLEY,11.67,6.68,17.79,4.96,32.72,121.2,1052.89,9.91,20.23,25.5,26.54,16.48,1.58,2.69,2.55,2.04,888.89
MORANG,1988,BARLEY,9.87,7.95,18.17,4.77,9.31,129.46,832.91,27.16,22.1,25.72,26.34,16.78,1.81,2.75,2.54,2.06,900.0
MORANG,1990,BARLEY,9.88,7.69,17.85,4.39,42.36,85.23,654.02,10.32,21.63,25.24,26.74,16.65,1.92,2.68,2.68,2.07,909.09
MORANG,1991,BARLEY,9.3,5.95,17.75,4.13,3.13,32.57,790.12,14.65,20.16,26.95,26.38,16.41,1.63,2.94,2.76,2.17,1571.43
MORANG,1992,BARLEY,9.03,6.04,16.37,3.89,19.24,86.11,586.02,8.59,21.8,26.09,26.96,15.23,1.9,3.37,2.64,2.05,2333.33
MORANG,1993,BARLEY,9.28,7.37,16.81,3.78,8.91,105.0,472.75,15.14,21.96,25.17,27.21,16.46,1.91,2.91,2.87,2.18,1000.0
MORANG,1994,BARLEY,7.66,6.27,16.99,3.78,18.94,50.27,420.4,23.28,22.12,26.66,27.7,16.18,1.99,2.89,2.93,2.21,1000.0
MORANG,1995,BARLEY,9.59,5.83,17.72,3.88,94.88,50.88,565.38,25.93,21.96,26.91,26.86,15.63,1.93,3.11,2.81,2.24,1000.0
MORANG,1996,BARLEY,9.04,6.48,17.22,4.25,23.74,58.43,553.73,27.1,21.52,26.97,26.72,15.86,1.9,3.04,2.51,2.21,1000.0
MORANG,1997,BARLEY,9.09,6.38,17.11,3.75,8.92,94.11,604.83,27.58,21.16,25.26,26.88,15.11,1.86,2.88,2.68,2.25,1000.0
MORANG,1998,BARLEY,12.25,8.54,18.1,4.22,89.31,129.29,661.68,4.13,22.15,25.1,26.79,15.87,1.83,2.92,2.7,2.15,333.33
MORANG,2003,BARLEY,10.74,7.99,17.95,5.24,115.04,75.57,634.7,58.72,20.66,25.59,26.69,15.37,1.77,2.68,2.65,1.96,1518.52
MUGU,1981,BARLEY,2.84,3.99,8.32,1.8,27.88,152.59,436.93,74.46,-2.64,-0.65,7.55,-10.06,2.22,2.65,2.62,2.41,898.88
MUGU,1982,BARLEY,3.13,3.91,7.69,1.78,3.6,45.08,228.08,76.91,-1.66,-1.24,7.56,-9.31,2.08,3.34,2.86,2.46,895.52
MUGU,1983,BARLEY,3.3,3.57,7.8,1.53,51.01,85.94,360.55,18.9,-2.17,-1.22,7.81,-9.37,2.22,3.4,2.85,2.56,895.52
MUGU,1984,BARLEY,2.45,3.43,8.16,1.58,7.95,27.77,241.98,59.47,-1.72,0.83,8.29,-9.52,2.34,3.01,2.9,2.99,897.96
MUGU,1985,BARLEY,3.68,3.2,8.09,1.64,47.97,50.41,275.2,89.21,-1.44,0.74,7.93,-10.13,2.31,3.18,2.89,2.42,897.96
MUGU,1986,BARLEY,2.99,3.2,7.68,1.61,11.44,59.24,405.94,40.46,-2.06,-0.93,7.52,-9.03,2.17,3.32,2.72,2.53,913.46
MUGU,1987,BARLEY,2.36,3.32,7.25,1.58,21.05,66.2,138.38,30.65,-0.49,-0.41,8.33,-7.4,2.34,3.03,3.04,2.41,902.91
MUGU,1988,BARLEY,2.93,3.12,8.28,1.81,1.11,55.11,312.71,86.28,-1.34,0.48,8.35,-7.28,2.38,3.23,2.9,2.57,901.96
MUGU,1990,BARLEY,2.94,3.52,8.22,1.75,2.44,53.19,222.83,49.16,-1.11,-0.21,8.75,-6.56,2.4,3.22,2.87,2.59,980.0
MUGU,1991,BARLEY,2.25,3.04,7.82,1.66,1.0,82.8,118.23,28.64,-1.85,-0.41,8.67,-8.13,2.31,3.31,3.03,2.68,960.4
MUGU,1992,BARLEY,3.1,2.85,7.68,1.56,43.15,19.79,197.88,4.98,-1.17,0.35,7.93,-7.86,2.28,3.48,3.01,2.48,980.2
MUGU,1993,BARLEY,2.22,3.12,7.9,1.49,0.09,45.9,115.62,13.39,-0.48,-0.59,8.54,-6.53,2.3,3.25,3.07,2.75,980.2
MUGU,1994,BARLEY,2.7,3.03,8.02,1.58,0.22,18.8,172.72,24.36,-1.74,0.53,8.98,-8.17,2.34,3.29,2.97,2.85,1010.0
MUGU,1995,BARLEY,3.0,3.16,7.92,1.64,22.9,16.59,156.68,46.37,-1.03,0.11,8.76,-9.38,2.46,3.34,3.12,2.63,990.0
MUGU,1996,BARLEY,3.18,3.36,8.29,1.46,11.76,42.86,153.78,54.25,-0.78,0.31,8.54,-7.87,2.43,3.28,3.07,2.65,1000.0
MUGU,1997,BARLEY,3.0,3.07,7.88,1.41,4.44,42.19,149.78,56.59,-2.46,-0.75,8.62,-9.81,2.52,3.2,2.94,2.73,972.28
MUGU,1998,BARLEY,3.36,3.39,8.36,1.43,23.38,74.4,111.25,6.74,0.45,0.37,9.48,-7.47,2.45,3.04,3.14,2.53,700.0
MUGU,1999,BARLEY,2.59,2.48,7.94,1.41,14.1,22.11,115.78,13.94,-0.66,1.61,8.85,-6.55,2.48,3.29,3.06,2.55,693.07
MUGU,2000,BARLEY,3.04,3.16,8.56,1.38,0.85,63.68,316.89,19.17,-0.55,0.86,8.06,-8.26,2.42,3.12,2.92,2.77,750.0
MUGU,2001,BARLEY,2.94,3.48,8.42,1.39,11.63,39.13,303.38,0.84,-0.3,0.37,8.41,-7.04,2.28,3.07,2.91,2.66,1300.0
MUGU,2002,BARLEY,2.72,3.26,7.63,1.5,5.11,15.29,153.71,67.35,-1.28,1.15,8.27,-8.04,2.34,3.09,3.03,2.73,1300.0
MUGU,2003,BARLEY,2.62,3.12,8.36,1.55,22.76,8.21,273.63,40.91,-1.18,0.27,8.64,-8.48,2.24,3.32,2.94,2.53,1000.0
MUGU,2004,BARLEY,3.24,3.59,8.3,1.66,30.21,110.34,388.42,22.66,-2.17,1.72,7.84,-7.09,2.19,3.09,2.8,2.4,1000.0
MUGU,2005,BARLEY,3.17,3.62,8.41,1.81,32.04,87.24,513.28,62.84,-2.42,-0.32,8.03,-9.51,2.22,3.16,2.73,2.55,1000.0
MUGU,2006,BARLEY,3.46,4.1,8.64,1.99,19.36,146.13,442.77,24.11,-1.7,-0.35,7.96,-5.87,2.22,2.86,2.68,2.52,950.0
MUGU,2007,BARLEY,3.4,4.22,8.92,1.69,6.07,178.56,567.61,97.17,-1.16,-0.92,8.06,-8.65,2.12,2.68,2.66,2.39,950.0
MUGU,2008,BARLEY,3.53,3.8,8.9,1.96,11.11,86.72,633.43,12.09,-0.72,-0.15,7.68,-7.66,2.14,2.85,2.56,2.92,1050.0
MUGU,2009,BARLEY,3.46,3.66,8.02,1.92,95.52,49.09,393.11,15.84,-1.9,0.48,8.05,-6.66,2.22,3.16,2.83,2.36,1200.0
MUGU,2010,BARLEY,3.88,3.7,8.52,1.76,43.89,24.73,571.29,36.36,-1.07,1.7,8.07,-8.17,2.04,3.07,2.87,2.43,1020.38
MUGU,2011,BARLEY,3.82,4.17,8.93,1.84,2.05,73.22,645.05,55.73,-0.38,-0.21,7.82,-9.34,2.15,2.98,2.64,2.51,1572.13
MUGU,2012,BARLEY,3.64,3.68,8.65,1.97,6.78,47.77,443.21,46.31,-2.33,-0.54,8.3,-9.99,2.37,3.19,2.96,2.84,1200.0
MUGU,2013,BARLEY,4.3,4.26,9.45,2.06,55.29,46.09,644.07,164.69,-0.71,-0.65,8.26,-9.92,2.27,2.99,2.82,2.74,1000.0
MUGU,2014,BARLEY,3.81,4.24,8.82,1.97,46.46,72.4,394.83,105.08,-1.24,-0.69,8.33,-9.47,2.17,3.24,2.98,2.83,1132.45
MUGU,2015,BARLEY,3.76,4.5,8.52,2.16,25.05,216.25,330.3,90.52,-0.21,-1.24,7.98,-8.86,2.16,2.66,2.79,2.8,1055.66
MUGU,2016,BARLEY,3.68,4.29,9.26,1.8,16.92,98.29,366.66,36.1,0.07,1.16,8.78,-6.26,2.32,3.09,2.98,2.47,1000.0
MUGU,2017,BARLEY,4.09,4.27,9.16,2.05,4.62,153.77,438.42,24.17,-0.36,-0.05,8.49,-6.37,2.32,3.3,3.0,2.73,1111.11
MUGU,2018,BARLEY,3.38,4.1,9.14,1.89,0.31,4.74,15.68,0.59,-2.11,0.63,8.53,-6.8,2.3,3.06,2.81,2.55,1109.07
MUGU,2019,BARLEY,4.02,4.12,8.93,2.04,1.01,3.52,13.92,6.81,-0.45,-1.24,8.3,-10.72,2.24,2.85,2.79,2.95,1119.92
MUSTANG,1981,BARLEY,3.76,4.22,9.08,2.01,30.93,133.99,686.54,57.23,-0.29,1.51,8.55,-7.43,2.12,2.52,2.36,2.2,1000.0
MUSTANG,1982,BARLEY,3.97,4.07,8.64,2.03,8.14,44.99,479.47,78.44,-0.1,0.63,8.48,-7.01,1.98,2.81,2.49,2.38,888.89
MUSTANG,1983,BARLEY,3.99,3.67,8.56,1.65,85.6,63.5,342.57,9.37,-0.21,0.89,8.79,-7.23,2.12,3.09,2.54,2.57,888.89
MUSTANG,1984,BARLEY,3.69,3.41,9.08,1.69,19.52,22.48,614.41,27.98,-0.04,3.21,8.7,-6.67,2.04,2.82,2.39,2.97,894.74
MUSTANG,1985,BARLEY,4.42,3.37,8.82,1.96,66.56,31.31,434.8,53.66,0.18,3.0,8.66,-7.12,2.18,3.01,2.5,2.47,944.44
MUSTANG,1986,BARLEY,3.32,3.24,8.46,1.77,20.67,31.07,394.41,39.97,-0.16,1.0,8.5,-6.65,2.19,3.01,2.44,2.36,956.04
MUSTANG,1987,BARLEY,3.39,3.28,8.42,1.82,79.88,34.71,423.09,16.62,0.46,1.65,9.2,-5.14,2.13,2.85,2.67,2.32,943.4
MUSTANG,1988,BARLEY,3.86,3.42,9.18,2.09,9.27,69.57,590.94,38.15,0.17,2.43,8.9,-4.45,2.01,3.06,2.38,2.43,961.17
MUSTANG,1990,BARLEY,4.05,3.73,9.17,1.98,6.86,33.46,542.2,24.94,0.62,1.57,9.22,-4.48,2.16,2.93,2.42,2.56,951.92
MUSTANG,1991,BARLEY,3.14,3.03,9.04,1.86,3.04,39.33,298.27,34.61,-0.1,2.27,9.32,-6.03,2.17,3.07,2.55,2.46,971.43
MUSTANG,1992,BARLEY,4.03,2.94,8.54,1.73,61.04,16.4,372.66,3.34,0.32,2.56,8.56,-6.39,2.01,3.2,2.53,2.59,1094.74
MUSTANG,1993,BARLEY,3.22,3.33,8.94,1.67,3.49,60.13,327.74,7.7,1.15,1.26,9.14,-4.45,2.1,3.04,2.64,2.72,834.98
MUSTANG,1994,BARLEY,3.32,3.11,8.94,1.62,1.73,13.23,331.96,17.42,-0.32,2.42,9.53,-6.02,2.11,3.02,2.47,2.76,908.28
MUSTANG,1995,BARLEY,3.6,3.22,9.02,1.71,31.07,27.03,376.2,19.92,0.72,2.22,9.34,-6.84,2.23,3.08,2.64,2.61,1198.4
MUSTANG,1996,BARLEY,3.86,3.45,9.12,1.59,30.69,65.18,328.88,47.81,0.83,2.38,8.84,-6.02,2.24,2.95,2.46,2.61,1184.24
MUSTANG,1997,BARLEY,3.41,3.17,8.54,1.48,2.29,31.04,193.18,23.42,-0.56,1.17,9.25,-6.99,2.28,2.91,2.59,2.74,1169.46
MUSTANG,1998,BARLEY,4.56,3.49,9.35,1.55,36.39,43.37,393.43,3.54,2.22,2.46,9.91,-5.05,2.12,2.93,2.57,2.61,1141.35
MUSTANG,1999,BARLEY,3.38,2.89,8.94,1.61,36.28,49.31,206.14,9.78,1.09,3.59,9.43,-4.65,2.26,3.04,2.66,2.45,1213.24
MUSTANG,2000,BARLEY,3.95,3.45,9.3,1.48,8.19,47.46,461.83,6.61,1.08,2.37,8.87,-6.14,2.17,2.94,2.53,2.75,1481.62
MUSTANG,2001,BARLEY,3.92,3.85,9.36,1.52,11.47,60.81,403.81,0.26,1.5,1.99,9.36,-4.79,2.07,2.77,2.51,2.87,1481.62
MUSTANG,2002,BARLEY,3.34,3.64,8.58,1.64,10.22,36.45,214.48,37.29,0.52,2.74,9.1,-5.55,2.29,2.86,2.68,2.58,1948.31
