DISTRICT_NAME,YEAR,CROP_TYPE,AREA,PRODUCTION,YIELD,AUTUMN_HUMIDITY,SPRING_HUMIDITY,SUMMER_HUMIDITY,WINTER_HUMIDITY,AUTUMN_RAINFALL,SPRING_RAINFALL,SUMMER_RAINFALL,WINTER_RAINFALL,AUTUMN_TEMPERATURE,SPRING_TEMPERATURE,SUMMER_TEMPERATURE,WINTER_TEMPERATURE,AUTUMN_WIND_SPEED,SPRING_WIND_SPEED,SUMMER_WIND_SPEED,WINTER_WIND_SPEED
MYAGDI,2010,PADDY,3895.0,10256.4,2633.0,8.82,5.33,13.76,3.49,44.87,34.37,1010.25,17.3,12.42,17.27,18.8,7.05,1.67,2.78,2.32,1.94
MYAGDI,2011,PADDY,3895.0,11486.0,2949.0,8.62,6.43,14.07,3.73,12.64,163.87,1067.64,18.22,12.02,14.98,18.15,6.44,1.68,2.5,2.18,1.87
MYAGDI,2012,PADDY,3895.0,12060.0,3096.0,7.4,5.01,13.48,3.79,69.09,47.14,1276.44,34.35,10.82,15.49,18.93,6.09,1.76,2.74,2.28,1.93
MYAGDI,2013,PADDY,3895.0,12464.0,3200.0,8.74,6.31,14.49,4.27,214.67,168.16,1429.04,82.51,12.0,15.29,17.94,6.03,1.65,2.66,2.12,1.87
MYAGDI,2014,PADDY,3895.0,12464.0,3200.0,7.94,6.39,14.22,4.29,116.02,143.89,1659.2,63.69,11.82,15.0,18.59,6.63,1.74,2.56,2.18,1.81
MYAGDI,2015,PADDY,3738.0,12090.0,3234.0,7.82,7.44,14.15,4.47,79.48,318.84,1502.91,62.72,12.36,14.11,18.55,6.4,1.71,2.28,2.15,1.84
MYAGDI,2016,PADDY,3995.0,13108.0,3281.0,8.22,6.34,14.86,3.98,168.33,207.84,1522.94,10.92,12.56,16.12,18.34,7.93,1.7,2.56,2.17,1.82
MYAGDI,2017,PADDY,3782.0,12912.0,3414.0,8.86,7.08,14.74,4.23,49.79,348.84,1466.45,13.94,12.62,14.61,18.57,8.14,1.78,2.29,2.22,1.85
MYAGDI,2018,PADDY,3884.0,13322.0,3430.0,7.4,7.2,14.88,3.77,0.08,12.89,39.0,0.38,11.33,14.77,18.37,7.07,1.8,2.39,2.09,1.87
MYAGDI,2019,PADDY,3850.0,12974.0,3370.0,9.01,6.8,14.58,4.27,2.65,8.83,44.24,5.95,12.49,14.43,18.55,5.46,1.62,2.38,2.14,1.84
NAWALPARASI,1981,PADDY,33230.0,62470.0,1880.0,9.28,7.7,17.16,4.93,38.22,174.73,1042.15,53.75,19.05,24.5,25.88,14.36,1.76,2.52,2.32,1.96
NAWALPARASI,1982,PADDY,34610.0,59260.0,1712.0,8.46,6.86,16.2,4.65,12.02,80.96,722.64,84.77,19.84,24.54,26.8,14.22,1.9,2.74,2.25,2.01
NAWALPARASI,1983,PADDY,34470.0,77890.0,2260.0,8.98,5.73,15.42,3.37,95.63,70.87,416.25,9.21,20.51,24.8,27.91,14.08,1.92,2.88,2.46,2.13
NAWALPARASI,1984,PADDY,36560.0,80420.0,2200.0,8.2,5.26,17.14,3.55,21.89,33.1,881.77,26.36,19.59,26.66,25.56,14.2,1.86,2.97,2.32,2.16
NAWALPARASI,1985,PADDY,34030.0,85100.0,2501.0,10.7,4.71,15.95,4.33,84.04,27.58,749.06,34.5,18.57,26.7,26.59,14.37,1.69,3.02,2.37,2.08
NAWALPARASI,1986,PADDY,33200.0,76750.0,2312.0,6.82,5.15,15.48,4.27,30.56,42.13,536.86,46.37,20.2,25.25,26.47,14.7,2.01,2.87,2.4,2.12
NAWALPARASI,1987,PADDY,35260.0,81810.0,2320.0,9.39,5.02,15.8,3.95,108.47,33.37,732.54,17.9,19.26,25.46,27.06,15.38,1.63,2.83,2.26,2.04
NAWALPARASI,1988,PADDY,35030.0,81370.0,2323.0,8.69,6.06,17.36,4.17,15.2,105.68,848.53,28.25,20.68,25.86,26.18,15.69,1.86,2.74,2.22,2.07
NAWALPARASI,1990,PADDY,34660.0,92610.0,2672.0,9.03,5.8,17.13,3.99,12.64,30.81,958.82,26.62,20.38,25.48,26.2,15.62,1.85,2.81,2.26,2.11
NAWALPARASI,1991,PADDY,34700.0,87300.0,2516.0,7.0,4.37,16.55,3.72,3.11,38.0,500.56,33.95,20.14,26.56,27.02,15.43,2.02,2.91,2.46,2.19
NAWALPARASI,1992,PADDY,32960.0,74160.0,2250.0,8.35,4.55,15.23,3.73,78.32,21.22,530.48,4.51,20.44,26.23,27.11,14.3,1.98,3.39,2.42,2.1
NAWALPARASI,1993,PADDY,39000.0,92649.0,2376.0,7.16,5.59,15.99,3.15,4.75,85.8,535.11,7.55,20.82,24.68,27.06,15.37,2.0,2.85,2.4,2.13
NAWALPARASI,1994,PADDY,38000.0,83600.0,2200.0,6.98,4.84,16.17,3.52,5.01,16.9,539.43,23.59,20.55,26.35,27.4,15.33,2.05,2.98,2.37,2.2
NAWALPARASI,1995,PADDY,42100.0,104250.0,2476.0,7.97,4.76,16.97,3.64,41.63,19.57,626.34,28.02,20.98,26.47,26.61,14.62,2.0,3.13,2.3,2.22
NAWALPARASI,1996,PADDY,42500.0,110000.0,2588.0,8.25,5.4,16.57,3.85,47.71,60.66,569.71,62.43,20.13,26.33,26.44,14.63,1.98,2.98,2.21,2.14
NAWALPARASI,1997,PADDY,42500.0,109000.0,2565.0,7.0,4.99,15.58,3.29,9.92,46.87,368.3,23.68,20.76,24.89,27.4,14.05,2.04,2.87,2.48,2.17
NAWALPARASI,1998,PADDY,42600.0,119280.0,2800.0,10.4,6.28,16.97,3.59,49.22,54.4,691.26,5.77,21.7,25.23,26.9,14.81,1.81,2.76,2.42,2.14
NAWALPARASI,1999,PADDY,42652.0,122690.0,2877.0,7.94,4.77,16.03,3.53,62.53,53.36,370.66,8.96,20.74,26.59,27.21,16.19,1.96,2.93,2.47,2.14
NAWALPARASI,2000,PADDY,45152.0,130955.0,2900.0,8.56,5.8,17.32,3.08,5.52,67.9,715.88,4.42,20.84,25.87,25.95,14.71,1.92,2.78,2.26,2.19
NAWALPARASI,2001,PADDY,46947.0,140716.0,2997.0,9.26,6.27,17.06,3.26,31.88,72.64,611.58,0.41,20.61,25.82,26.83,14.99,1.87,2.78,2.22,2.1
NAWALPARASI,2002,PADDY,46977.0,141505.0,3012.0,7.68,6.59,15.36,3.97,15.64,64.4,329.56,43.11,21.38,25.94,27.88,15.25,1.98,2.8,2.42,2.1
NAWALPARASI,2003,PADDY,46507.0,141505.0,3043.0,7.92,5.28,16.4,4.33,21.14,19.64,449.74,46.67,20.86,25.65,27.24,14.54,1.92,2.68,2.42,2.03
NAWALPARASI,2004,PADDY,45507.0,137259.85,3016.0,9.28,7.12,17.72,4.79,77.34,169.18,1014.84,30.66,19.1,26.04,25.31,14.73,1.66,2.66,2.18,1.93
NAWALPARASI,2005,PADDY,45500.0,131574.0,2892.0,10.32,6.05,16.92,5.2,210.59,59.58,947.05,55.12,18.88,25.44,26.43,14.86,1.63,2.63,2.17,1.96
NAWALPARASI,2006,PADDY,45490.0,116383.0,2558.0,10.26,7.9,17.89,5.02,40.14,201.53,1009.73,15.32,19.82,24.76,25.42,15.7,1.68,2.47,2.07,1.95
NAWALPARASI,2007,PADDY,46490.0,149233.0,3210.0,11.38,8.58,17.5,5.01,41.07,136.33,1183.15,104.8,19.36,24.86,25.88,13.78,1.54,2.43,2.21,1.85
NAWALPARASI,2008,PADDY,46490.0,165425.0,3558.0,11.84,6.8,18.26,5.46,41.84,133.69,1581.86,13.04,19.59,25.27,24.93,14.29,1.5,2.54,2.06,1.82
NAWALPARASI,2009,PADDY,44590.0,138749.0,3112.0,9.61,6.75,17.07,5.0,73.93,149.14,876.96,5.91,19.76,25.44,26.44,15.55,1.78,2.65,2.13,1.96
NAWALPARASI,2010,PADDY,46690.0,180373.0,3863.0,12.13,6.29,17.17,4.68,46.24,43.19,1106.87,17.95,19.88,27.28,26.44,14.84,1.62,2.88,2.38,1.91
NAWALPARASI,2011,PADDY,44890.0,191337.0,4262.0,11.36,7.78,17.69,4.98,8.57,173.1,1112.81,16.94,19.66,24.8,25.56,13.96,1.6,2.58,2.19,1.93
NAWALPARASI,2012,PADDY,45690.0,179110.0,3920.0,10.3,5.67,16.76,5.05,51.75,42.17,1224.39,31.16,18.09,25.76,26.61,13.91,1.58,2.89,2.17,1.97
NAWALPARASI,2013,PADDY,48350.0,196775.0,4070.0,11.86,7.55,18.08,5.85,207.45,162.99,1402.76,67.9,19.25,24.9,25.24,13.63,1.62,2.66,1.92,1.93
NAWALPARASI,2014,PADDY,44800.0,180300.0,4025.0,10.86,7.37,17.82,5.88,113.9,145.78,1448.59,60.38,19.2,25.17,26.29,14.02,1.66,2.77,2.02,1.84
NAWALPARASI,2015,PADDY,44500.0,157873.0,3548.0,10.07,9.02,17.56,5.82,63.53,272.39,1378.19,48.84,20.5,24.31,26.25,14.79,1.67,2.45,2.11,1.93
NAWALPARASI,2016,PADDY,44740.0,182382.0,4076.0,11.06,7.23,18.53,4.98,147.72,193.42,1410.74,7.67,20.01,26.53,25.77,15.58,1.64,2.88,2.02,1.96
NAWALPARASI,2017,PADDY,42350.0,179648.0,8484.0,11.68,8.54,18.48,5.43,44.91,291.54,1413.49,12.13,20.64,24.97,26.2,16.23,1.69,2.39,2.22,1.89
NAWALPARASI,2018,PADDY,42008.0,174690.0,8320.0,9.54,8.75,18.63,4.67,0.08,10.62,37.77,0.28,19.8,24.69,25.86,14.71,1.79,2.53,2.18,1.99
NAWALPARASI,2019,PADDY,42529.0,175659.0,8260.0,12.26,8.2,18.3,5.75,2.12,7.37,43.96,5.11,19.48,24.72,26.3,14.02,1.5,2.51,2.2,1.99
NUWAKOT,1981,PADDY,9930.0,24630.0,2480.0,7.74,7.13,15.07,4.0,23.8,216.56,812.07,31.07,14.29,17.95,20.86,9.35,1.7,2.43,2.06,1.87
NUWAKOT,1982,PADDY,18970.0,44230.0,2332.0,7.24,6.15,14.29,3.85,9.64,77.18,592.95,92.6,14.37,18.2,21.5,9.32,1.86,2.57,2.18,1.86
NUWAKOT,1983,PADDY,16920.0,42120.0,2489.0,7.31,5.23,13.8,2.75,52.44,66.35,375.6,5.77,15.36,18.23,22.27,8.82,1.8,2.71,2.26,1.99
NUWAKOT,1984,PADDY,16950.0,39310.0,2319.0,7.2,5.12,14.86,2.88,15.29,54.07,739.64,21.66,14.5,20.0,20.55,9.37,1.78,2.76,2.08,1.98
NUWAKOT,1985,PADDY,15190.0,34180.0,2250.0,9.22,4.66,14.21,3.63,76.0,33.35,691.33,22.41,13.85,20.08,21.28,9.45,1.58,2.8,2.18,1.94
NUWAKOT,1986,PADDY,16240.0,39550.0,2435.0,6.12,5.01,13.97,3.58,34.41,52.15,519.44,47.42,14.73,18.46,21.07,9.61,1.88,2.73,2.14,1.97
NUWAKOT,1987,PADDY,16260.0,37910.0,2331.0,8.14,4.61,14.04,3.42,93.53,35.55,634.33,10.27,14.52,18.85,21.7,10.56,1.63,2.69,2.17,1.94
NUWAKOT,1988,PADDY,16380.0,39840.0,2432.0,7.16,5.94,15.05,3.59,13.85,148.18,653.13,27.02,15.42,19.18,21.15,10.89,1.82,2.61,2.06,1.92
NUWAKOT,1990,PADDY,17010.0,43170.0,2538.0,7.55,5.47,14.91,3.44,18.06,30.0,712.16,21.3,15.3,18.72,21.38,10.76,1.75,2.67,2.11,1.88
NUWAKOT,1991,PADDY,16870.0,39870.0,2363.0,5.9,4.31,14.54,3.13,2.89,37.96,379.88,25.33,15.11,19.82,21.76,10.12,1.88,2.73,2.27,2.02
NUWAKOT,1992,PADDY,16550.0,33100.0,2000.0,7.12,4.27,13.31,3.12,55.05,22.69,389.98,7.9,15.17,19.62,21.78,9.15,1.9,2.95,2.3,1.95
NUWAKOT,1993,PADDY,14990.0,33740.0,2251.0,6.35,5.42,14.19,2.87,7.69,110.94,415.32,8.55,15.76,18.14,21.69,10.44,1.93,2.68,2.24,1.97
NUWAKOT,1994,PADDY,16381.0,37674.0,2300.0,5.88,4.67,14.22,2.96,3.63,26.81,382.29,18.4,15.17,19.65,22.32,10.1,2.01,2.79,2.32,2.06
NUWAKOT,1995,PADDY,16145.0,37376.0,2315.0,6.79,4.44,14.98,3.03,37.91,18.7,520.2,23.57,15.7,19.84,21.44,9.32,1.92,2.88,2.14,2.05
NUWAKOT,1996,PADDY,16430.0,38690.0,2355.0,7.04,4.95,14.58,3.15,28.48,46.16,500.86,43.0,15.2,19.82,21.17,9.86,1.82,2.8,2.12,2.0
NUWAKOT,1997,PADDY,16930.0,38939.0,2300.0,6.16,4.73,14.07,2.84,7.2,48.2,389.77,22.24,15.1,18.29,21.78,8.82,1.94,2.69,2.27,2.01
NUWAKOT,1998,PADDY,17050.0,40120.0,2353.0,8.65,5.88,14.76,2.96,28.86,58.95,509.23,4.77,16.85,18.9,21.96,10.14,1.76,2.66,2.25,1.98
NUWAKOT,1999,PADDY,17992.0,43909.0,2440.0,6.93,4.52,14.33,3.0,51.8,45.28,348.66,3.06,15.72,20.29,21.75,11.3,1.86,2.79,2.29,2.0
NUWAKOT,2000,PADDY,18764.0,46160.0,2460.0,7.68,5.56,15.15,2.71,3.92,67.04,593.65,2.27,15.7,19.22,20.98,9.63,1.86,2.65,2.15,2.02
NUWAKOT,2001,PADDY,18945.0,48310.0,2550.0,8.1,5.78,14.98,2.78,21.75,53.55,508.52,0.44,15.66,19.31,21.7,10.31,1.78,2.69,2.19,1.94
NUWAKOT,2002,PADDY,18233.0,54990.0,3016.0,6.84,6.55,13.93,3.39,21.53,89.9,332.7,33.24,15.8,19.12,21.98,10.31,1.87,2.62,2.26,1.93
NUWAKOT,2003,PADDY,18265.0,54990.0,3011.0,6.74,5.28,14.5,3.57,29.48,17.86,371.86,61.69,15.86,18.92,21.93,9.64,1.84,2.61,2.26,1.92
NUWAKOT,2004,PADDY,18110.0,54529.21,3011.0,8.11,7.0,15.42,4.13,90.54,267.77,861.0,22.41,13.65,19.25,20.47,9.8,1.62,2.44,2.03,1.84
NUWAKOT,2005,PADDY,18136.0,54408.0,3000.0,8.43,6.04,14.86,4.27,146.26,73.29,783.72,63.0,14.2,18.58,21.38,9.76,1.58,2.5,2.09,1.84
NUWAKOT,2006,PADDY,18136.0,55000.0,3033.0,8.82,7.1,15.4,4.2,30.96,172.5,871.51,21.08,14.46,18.46,20.65,11.34,1.64,2.43,1.99,1.83
NUWAKOT,2007,PADDY,18935.0,57750.0,3050.0,9.42,7.73,15.45,4.14,26.59,142.99,930.39,82.74,14.8,18.52,20.8,9.27,1.57,2.33,2.02,1.79
NUWAKOT,2008,PADDY,18965.0,59700.0,3148.0,9.78,6.54,15.67,4.47,25.66,158.5,1113.82,16.45,14.92,18.66,20.32,9.68,1.53,2.5,1.95,1.84
NUWAKOT,2009,PADDY,18965.0,57700.0,3042.0,7.75,6.17,14.88,4.08,53.98,128.48,683.91,3.56,15.06,19.06,21.42,11.04,1.72,2.52,2.1,1.89
NUWAKOT,2010,PADDY,16625.0,54843.0,3299.0,10.05,6.1,15.02,3.69,43.6,62.91,885.97,13.89,15.18,20.53,21.34,10.18,1.58,2.68,2.23,1.9
NUWAKOT,2011,PADDY,14625.0,56453.0,3860.0,9.75,7.13,15.39,4.13,6.77,172.44,891.25,14.08,14.69,18.23,20.65,9.36,1.57,2.46,2.04,1.88
NUWAKOT,2012,PADDY,14650.0,57500.0,3925.0,7.84,5.48,14.66,4.0,32.77,40.61,914.28,19.33,13.3,19.14,21.57,9.13,1.78,2.71,2.13,2.01
NUWAKOT,2013,PADDY,14695.0,63167.0,4299.0,9.86,6.71,15.46,4.45,159.78,166.11,1043.96,53.19,14.62,18.62,20.63,9.04,1.54,2.61,1.94,2.0
NUWAKOT,2014,PADDY,15692.0,73762.0,4701.0,9.2,6.66,15.62,4.77,71.24,167.83,1084.29,46.78,14.6,18.71,21.23,9.6,1.65,2.55,2.07,1.81
NUWAKOT,2015,PADDY,15695.0,62627.0,3990.0,9.01,7.85,15.36,4.82,51.86,212.93,992.93,18.84,15.2,18.18,21.31,9.91,1.66,2.35,2.18,1.88
NUWAKOT,2016,PADDY,17892.0,73668.0,4117.0,9.52,6.69,16.03,4.4,72.55,136.98,988.39,12.93,15.42,19.94,20.94,10.87,1.58,2.65,2.0,1.85
NUWAKOT,2017,PADDY,16936.0,72564.0,4285.0,10.06,7.7,15.92,4.42,48.3,255.0,858.71,9.57,15.62,18.4,21.38,11.48,1.65,2.39,2.2,1.83
NUWAKOT,2018,PADDY,16678.0,72049.0,4320.0,7.9,7.87,16.04,3.88,0.18,8.21,24.95,0.18,14.63,18.26,21.13,10.14,1.78,2.44,2.11,1.86
NUWAKOT,2019,PADDY,16129.0,70535.0,4370.0,10.26,7.26,15.84,4.65,1.87,6.12,32.05,3.56,15.11,18.46,21.4,9.12,1.5,2.46,2.12,1.91
OKHALDHUNGA,1981,PADDY,2430.0,4250.0,1749.0,7.92,7.5,15.0,4.06,11.1,216.76,762.87,25.08,13.64,16.76,19.97,8.74,1.92,2.58,2.29,2.13
OKHALDHUNGA,1982,PADDY,2450.0,3250.0,1327.0,7.12,6.43,14.23,3.82,23.99,117.3,477.17,65.51,13.94,16.97,20.47,8.63,2.02,2.85,2.33,2.2
OKHALDHUNGA,1983,PADDY,2450.0,4000.0,1633.0,7.58,5.43,14.14,2.67,35.19,80.75,494.32,8.69,14.51,17.02,20.9,7.88,1.88,3.08,2.42,2.38
OKHALDHUNGA,1984,PADDY,3030.0,4860.0,1604.0,7.54,5.82,14.73,2.97,14.85,100.38,649.38,30.24,13.86,18.37,19.63,8.33,1.94,2.94,2.31,2.41
OKHALDHUNGA,1985,PADDY,2900.0,4730.0,1631.0,9.1,5.44,14.3,3.58,78.5,64.76,592.46,26.58,13.32,18.62,20.14,8.77,1.85,2.94,2.31,2.26
OKHALDHUNGA,1986,PADDY,2950.0,4450.0,1508.0,7.15,5.4,13.9,3.68,51.72,76.63,574.47,26.74,13.36,17.21,20.06,8.83,1.89,3.0,2.37,2.3
OKHALDHUNGA,1987,PADDY,5470.0,9370.0,1713.0,8.76,5.18,14.27,3.72,46.34,72.4,729.35,7.17,13.98,17.4,20.49,9.72,1.77,2.83,2.29,2.15
OKHALDHUNGA,1988,PADDY,5480.0,9430.0,1721.0,7.6,6.31,14.89,3.84,8.56,112.25,625.78,23.77,14.79,17.85,20.31,10.1,1.9,2.8,2.29,2.13
OKHALDHUNGA,1990,PADDY,5470.0,9710.0,1775.0,7.44,6.03,14.59,3.47,37.88,44.58,506.94,10.03,14.8,17.26,20.65,9.94,1.91,2.77,2.4,2.14
OKHALDHUNGA,1991,PADDY,5470.0,9390.0,1717.0,6.67,4.79,14.41,3.21,1.23,24.78,502.02,16.57,13.61,18.56,20.48,9.25,1.92,2.98,2.41,2.3
OKHALDHUNGA,1992,PADDY,5100.0,8160.0,1600.0,7.06,4.77,13.3,3.06,22.83,44.38,410.36,12.46,14.62,18.21,20.68,8.26,2.01,3.36,2.44,2.23
OKHALDHUNGA,1993,PADDY,5490.0,10419.0,1898.0,6.97,5.88,13.9,3.01,7.82,100.32,347.16,11.29,14.99,17.02,20.85,9.67,2.1,2.95,2.54,2.26
OKHALDHUNGA,1994,PADDY,5740.0,10436.0,1818.0,5.81,5.09,13.94,2.92,9.54,38.17,275.39,18.94,14.69,18.41,21.45,9.28,2.19,2.95,2.55,2.46
OKHALDHUNGA,1995,PADDY,6825.0,14209.0,2082.0,7.12,4.76,14.62,2.97,68.09,37.86,429.93,25.68,15.0,18.6,20.68,8.55,2.07,3.22,2.48,2.42
OKHALDHUNGA,1996,PADDY,6920.0,14400.0,2081.0,6.94,5.15,14.16,3.14,16.71,27.66,386.12,25.8,14.78,18.73,20.47,9.11,2.1,3.14,2.36,2.34
OKHALDHUNGA,1997,PADDY,6924.0,13848.0,2000.0,6.56,5.05,13.84,2.84,6.63,63.24,365.66,26.39,14.21,17.03,20.78,8.0,2.12,2.93,2.5,2.39
OKHALDHUNGA,1998,PADDY,6930.0,17325.0,2500.0,8.86,6.5,14.54,3.05,43.09,72.58,385.01,2.92,16.14,17.58,21.05,9.32,1.89,2.93,2.49,2.33
OKHALDHUNGA,1999,PADDY,6924.0,18002.0,2600.0,7.46,5.25,14.08,3.19,42.28,58.97,314.92,8.55,15.1,18.96,20.8,10.58,1.99,2.97,2.53,2.21
OKHALDHUNGA,2000,PADDY,6753.0,16882.0,2500.0,7.77,6.25,14.56,2.73,5.49,76.22,431.3,2.86,15.22,17.67,20.39,8.74,2.04,2.81,2.49,2.35
OKHALDHUNGA,2001,PADDY,6015.0,12915.0,2147.0,8.44,6.01,14.62,2.86,52.78,45.72,403.4,1.11,14.9,18.11,20.94,9.4,1.88,2.87,2.44,2.26
OKHALDHUNGA,2002,PADDY,6750.0,16880.0,2501.0,7.21,7.23,13.93,3.55,20.43,109.16,318.33,21.76,14.92,17.67,20.8,9.55,2.0,2.64,2.42,2.21
OKHALDHUNGA,2003,PADDY,6750.0,16880.0,2501.0,7.5,6.03,14.51,3.68,65.43,37.64,418.66,47.75,14.67,17.63,20.74,8.91,1.98,2.78,2.38,2.12
OKHALDHUNGA,2004,PADDY,6750.0,16881.75,2501.0,8.14,7.2,15.0,4.27,47.46,165.53,757.95,13.08,13.09,18.24,19.78,8.98,1.78,2.65,2.33,2.08
OKHALDHUNGA,2005,PADDY,6580.0,18424.0,2800.0,8.27,6.61,14.61,4.17,61.97,123.63,672.92,28.77,13.77,17.4,20.57,9.15,1.76,2.74,2.35,2.27
OKHALDHUNGA,2006,PADDY,5660.0,14150.0,2500.0,8.78,7.04,14.8,4.2,18.9,101.77,717.13,7.55,13.77,17.62,20.13,10.59,1.84,2.68,2.28,2.16
OKHALDHUNGA,2007,PADDY,5860.0,14943.0,2550.0,9.41,7.67,15.1,4.14,22.04,153.01,750.4,35.88,14.37,17.67,20.09,8.58,1.71,2.58,2.29,2.11
OKHALDHUNGA,2008,PADDY,5860.0,14943.0,2550.0,9.34,7.02,15.13,4.48,33.34,120.13,732.83,23.03,14.6,17.54,19.79,8.89,1.76,2.59,2.28,2.23
OKHALDHUNGA,2009,PADDY,5130.0,10850.0,2115.0,7.71,6.41,14.48,4.01,73.16,121.68,520.85,1.93,14.32,17.96,20.74,10.18,2.0,2.69,2.41,2.23
OKHALDHUNGA,2010,PADDY,5030.0,9850.0,1958.0,10.0,6.57,14.98,3.65,40.04,116.32,789.18,6.46,14.56,19.07,20.16,9.29,1.76,2.86,2.36,2.22
OKHALDHUNGA,2011,PADDY,6573.0,14000.0,2130.0,9.77,7.35,15.07,4.32,17.37,144.62,846.07,14.39,14.15,17.09,19.81,8.44,1.72,2.61,2.26,2.16
OKHALDHUNGA,2012,PADDY,6244.0,14361.0,2300.0,6.89,6.07,14.67,3.86,20.76,85.0,710.27,10.26,13.18,17.8,20.65,8.39,2.16,2.99,2.24,2.46
OKHALDHUNGA,2013,PADDY,4350.0,11310.0,2600.0,9.41,6.6,14.98,3.95,164.07,162.34,748.08,37.22,14.05,17.67,20.2,8.71,1.83,2.9,2.09,2.46
OKHALDHUNGA,2014,PADDY,4355.0,10310.0,2367.0,9.04,6.36,15.34,4.42,10.6,141.7,732.69,19.33,14.35,17.74,20.54,9.1,1.84,2.92,2.3,2.29
OKHALDHUNGA,2015,PADDY,4350.0,9580.0,2202.0,9.12,7.93,15.4,4.62,29.58,237.71,859.87,10.03,14.83,17.2,20.32,9.49,1.78,2.68,2.32,2.25
OKHALDHUNGA,2016,PADDY,4403.0,10713.0,2433.0,10.01,7.19,15.8,4.77,65.03,201.52,950.58,15.68,14.91,18.58,20.12,10.04,1.7,3.01,2.25,2.14
OKHALDHUNGA,2017,PADDY,4168.0,10552.0,2532.0,9.97,8.02,15.61,4.82,57.24,220.43,790.53,4.01,14.86,17.23,20.42,10.38,1.79,2.65,2.39,2.07
OKHALDHUNGA,2018,PADDY,3928.0,10370.0,2640.0,8.05,8.13,15.57,4.17,0.54,6.65,23.28,0.26,13.77,16.92,20.48,9.11,1.91,2.51,2.29,2.13
OKHALDHUNGA,2019,PADDY,3222.0,8912.0,2770.0,10.1,7.36,15.48,4.58,0.4,5.88,29.25,1.59,14.62,17.25,20.58,8.59,1.74,2.73,2.33,2.14
PALPA,1981,PADDY,7500.0,15750.0,2100.0,9.36,7.65,17.12,5.06,43.35,156.63,1127.98,62.57,19.02,24.67,26.04,14.3,1.78,2.57,2.44,2.01
PALPA,1982,PADDY,8640.0,12950.0,1499.0,8.49,6.92,16.17,4.72,13.09,82.35,758.57,81.17,19.94,24.63,26.9,14.18,1.94,2.85,2.31,2.1
PALPA,1983,PADDY,8150.0,17020.0,2088.0,9.18,5.75,15.42,3.48,111.74,70.71,433.65,10.62,20.47,24.96,28.02,14.06,1.94,3.01,2.54,2.22
PALPA,1984,PADDY,9200.0,21550.0,2342.0,8.18,5.22,17.14,3.65,24.42,25.65,928.63,28.34,19.64,26.86,25.72,14.17,1.9,3.09,2.41,2.27
PALPA,1985,PADDY,8850.0,18770.0,2121.0,10.64,4.7,15.9,4.4,87.21,26.26,754.82,39.19,18.66,26.86,26.78,14.33,1.75,3.17,2.48,2.15
PALPA,1986,PADDY,8860.0,13040.0,1472.0,6.86,5.1,15.4,4.31,29.02,37.79,545.87,45.25,20.26,25.43,26.66,14.7,2.04,2.97,2.5,2.21
PALPA,1987,PADDY,8760.0,20500.0,2340.0,9.25,5.06,15.75,4.0,112.52,32.75,760.57,20.86,19.37,25.61,27.24,15.34,1.66,2.95,2.32,2.1
PALPA,1988,PADDY,8780.0,20190.0,2300.0,8.86,5.89,17.4,4.25,15.38,86.47,921.87,29.13,20.66,26.12,26.31,15.64,1.87,2.83,2.31,2.13
PALPA,1990,PADDY,7610.0,18390.0,2417.0,9.16,5.82,17.16,4.08,11.32,31.26,1038.65,28.74,20.37,25.64,26.26,15.56,1.88,2.89,2.35,2.2
PALPA,1991,PADDY,7620.0,18840.0,2472.0,7.12,4.35,16.63,3.84,3.1,36.94,546.21,37.24,20.08,26.74,27.11,15.39,2.08,3.03,2.53,2.27
PALPA,1992,PADDY,7820.0,14860.0,1900.0,8.48,4.56,15.34,3.81,86.22,20.57,582.12,3.63,20.46,26.42,27.15,14.29,2.0,3.62,2.46,2.17
PALPA,1993,PADDY,8710.0,19150.0,2199.0,7.18,5.5,16.04,3.21,3.68,75.85,576.59,7.23,20.81,24.86,27.14,15.33,2.02,2.97,2.47,2.2
PALPA,1994,PADDY,8710.0,19162.0,2200.0,7.07,4.81,16.28,3.6,5.53,13.35,590.7,25.4,20.59,26.54,27.42,15.31,2.08,3.09,2.4,2.31
PALPA,1995,PADDY,8750.0,19250.0,2200.0,8.04,4.78,16.95,3.71,43.51,19.32,660.89,29.69,21.04,26.63,26.75,14.61,2.02,3.27,2.38,2.31
PALPA,1996,PADDY,9430.0,19250.0,2041.0,8.3,5.45,16.58,3.92,54.14,62.8,584.49,68.87,20.17,26.44,26.62,14.58,2.04,3.11,2.27,2.22
PALPA,1997,PADDY,9361.0,22762.0,2432.0,7.06,4.99,15.5,3.33,10.68,45.52,352.78,24.17,20.82,25.05,27.6,14.06,2.12,2.98,2.57,2.27
PALPA,1998,PADDY,9360.0,22296.0,2382.0,10.52,6.24,17.06,3.68,56.68,51.83,750.91,6.0,21.69,25.36,26.98,14.73,1.84,2.85,2.5,2.24
PALPA,1999,PADDY,9361.0,22762.0,2432.0,7.92,4.76,16.05,3.62,65.37,56.07,372.15,11.39,20.78,26.71,27.38,16.12,2.02,3.03,2.53,2.23
PALPA,2000,PADDY,9376.0,26080.0,2782.0,8.54,5.75,17.31,3.12,6.1,67.59,752.09,5.34,20.87,26.06,26.08,14.67,1.95,2.88,2.36,2.27
