ID,DISTRICT,YEAR,autumn_humidity,spring_humidity,summer_humidity,winter_humidity,autumn_rainfall,spring_rainfall,summer_rainfall,winter_rainfall,autumn_temperature,spring_temperature,summer_temperature,winter_temperature,autumn_wind_speed,spring_wind_speed,summer_wind_speed,winter_wind_speed
1747.0,Parbat,2012.0,7.4,5.01,13.48,3.79,69.09,47.14,1276.44,34.35,10.82,15.49,18.93,6.09,1.76,2.74,2.28,1.93
1748.0,Parbat,2013.0,8.74,6.31,14.49,4.27,214.67,168.16,1429.04,82.51,12.0,15.29,17.94,6.03,1.65,2.66,2.12,1.87
1749.0,Parbat,2014.0,7.94,6.39,14.22,4.29,116.02,143.89,1659.2,63.69,11.82,15.0,18.59,6.63,1.74,2.56,2.18,1.81
1750.0,Parbat,2015.0,7.82,7.44,14.15,4.47,79.48,318.84,1502.91,62.72,12.36,14.11,18.55,6.4,1.71,2.28,2.15,1.84
1751.0,Parbat,2016.0,8.22,6.34,14.86,3.98,168.33,207.84,1522.94,10.92,12.56,16.12,18.34,7.93,1.7,2.56,2.17,1.82
1752.0,Parbat,2017.0,8.86,7.08,14.74,4.23,49.79,348.84,1466.45,13.94,12.62,14.61,18.57,8.14,1.78,2.29,2.22,1.85
1753.0,Parbat,2018.0,7.4,7.2,14.88,3.77,0.08,12.89,39.0,0.38,11.33,14.77,18.37,7.07,1.8,2.39,2.09,1.87
1754.0,Parbat,2019.0,9.01,6.8,14.58,4.27,2.65,8.83,44.24,5.95,12.49,14.43,18.55,5.46,1.62,2.38,2.14,1.84
1755.0,Rasuwa,1981.0,4.9,5.13,10.89,2.47,20.11,173.3,616.19,26.95,4.0,6.09,11.84,-1.74,1.9,2.51,2.46,2.05
1756.0,Rasuwa,1982.0,4.9,4.61,10.41,2.49,7.28,48.18,437.4,85.0,3.98,5.58,12.06,-2.06,1.89,2.73,2.64,1.99
1757.0,Rasuwa,1983.0,4.78,4.13,10.14,1.81,43.81,63.6,266.31,4.42,4.55,5.61,12.54,-2.43,2.06,2.9,2.7,2.15
1758.0,Rasuwa,1984.0,4.77,3.98,10.66,1.92,13.23,40.39,570.54,15.76,4.15,7.62,11.76,-1.49,1.88,2.8,2.43,2.28
1759.0,Rasuwa,1985.0,5.88,3.74,10.37,2.34,52.02,27.1,477.05,27.08,4.27,7.52,11.96,-1.49,1.81,2.88,2.63,2.12
1760.0,Rasuwa,1986.0,4.08,3.78,10.2,2.16,24.73,36.34,361.12,42.76,4.3,5.71,11.99,-1.58,2.06,2.85,2.56,2.07
1761.0,Rasuwa,1987.0,4.86,3.63,10.25,2.21,83.6,25.41,443.76,8.86,4.33,6.22,12.46,-0.28,1.9,2.8,2.63,2.09
1762.0,Rasuwa,1988.0,4.5,4.38,10.88,2.4,10.47,116.52,502.96,23.31,4.6,6.92,12.18,0.43,2.01,2.82,2.45,2.08
1763.0,Rasuwa,1989.0,4.26,3.68,10.71,1.98,9.69,62.59,323.82,31.18,4.37,6.77,12.26,-1.99,2.08,2.91,2.73,2.31
1764.0,Rasuwa,1990.0,4.88,4.29,10.85,2.32,13.81,26.42,520.99,17.74,4.76,6.14,12.46,0.2,1.92,2.89,2.55,2.11
1765.0,Rasuwa,1991.0,3.92,3.48,10.78,2.1,2.72,31.5,295.12,23.14,4.28,6.95,12.58,-1.29,2.02,2.89,2.67,2.16
1766.0,Rasuwa,1992.0,4.92,3.46,9.89,2.12,47.54,17.08,312.05,6.65,4.5,7.01,12.04,-1.78,1.97,2.96,2.7,2.17
1767.0,Rasuwa,1993.0,4.28,4.1,10.56,1.98,6.41,90.22,315.1,7.14,5.26,5.71,12.44,-0.08,1.97,2.81,2.7,2.13
1768.0,Rasuwa,1994.0,4.0,3.75,10.54,1.96,1.56,21.45,278.86,14.82,4.03,6.92,13.02,-1.18,2.06,2.86,2.68,2.25
1769.0,Rasuwa,1995.0,4.47,3.67,10.9,2.06,31.34,21.06,372.81,15.85,5.07,6.92,12.56,-2.03,2.13,2.94,2.68,2.19
1770.0,Rasuwa,1996.0,4.76,3.96,10.68,2.02,20.32,44.25,374.59,35.1,4.97,7.06,12.04,-1.13,1.98,2.8,2.55,2.1
1771.0,Rasuwa,1997.0,4.2,3.72,10.34,1.85,2.72,36.06,279.59,16.92,3.87,5.69,12.57,-2.24,2.12,2.77,2.68,2.22
1772.0,Rasuwa,1998.0,5.64,4.4,10.92,1.88,22.43,47.36,389.16,2.82,6.54,6.95,13.02,-0.44,1.99,2.8,2.66,2.19
1773.0,Rasuwa,1999.0,4.52,3.5,10.63,1.93,38.28,40.82,267.02,2.85,5.32,8.06,12.64,0.24,2.06,2.91,2.72,2.12
1774.0,Rasuwa,2000.0,5.22,4.28,11.01,1.78,4.64,52.04,445.34,2.04,5.42,6.85,12.15,-1.44,2.0,2.81,2.66,2.22
1775.0,Rasuwa,2001.0,5.18,4.48,10.96,1.77,10.25,43.43,380.51,0.23,5.62,6.72,12.65,-0.14,1.96,2.8,2.67,2.17
1776.0,Rasuwa,2002.0,4.46,4.79,10.39,2.09,16.29,61.39,263.46,26.43,4.9,7.02,12.53,-0.75,2.09,2.75,2.78,2.12
1777.0,Rasuwa,2003.0,4.27,4.07,10.72,2.16,17.14,13.49,277.87,54.32,5.52,6.34,12.83,-1.28,2.08,2.78,2.73,2.12
1778.0,Rasuwa,2004.0,5.22,5.14,11.25,2.55,77.65,219.41,682.89,16.82,3.34,7.44,11.86,-0.88,1.78,2.57,2.47,2.07
1779.0,Rasuwa,2005.0,5.06,4.5,10.84,2.63,120.15,60.4,596.67,54.19,3.49,6.0,12.35,-1.73,1.84,2.71,2.48,1.99
1780.0,Rasuwa,2006.0,5.57,5.18,11.17,2.67,25.89,139.65,645.84,20.6,4.27,6.49,12.07,1.16,1.86,2.64,2.42,2.06
1781.0,Rasuwa,2007.0,5.72,5.49,11.31,2.49,21.89,110.17,703.5,74.51,5.1,6.44,12.2,-1.36,1.79,2.55,2.44,2.01
1782.0,Rasuwa,2008.0,5.9,4.82,11.3,2.66,23.43,119.14,807.72,10.11,5.3,6.37,11.78,-0.81,1.82,2.66,2.37,2.22
1783.0,Rasuwa,2009.0,4.82,4.54,10.85,2.48,42.55,105.34,497.79,2.87,4.76,6.85,12.36,0.67,1.92,2.77,2.59,2.1
1784.0,Rasuwa,2010.0,6.32,4.64,11.04,2.21,31.98,44.27,712.61,9.81,5.49,8.16,12.42,-0.57,1.78,2.82,2.73,2.08
1785.0,Rasuwa,2011.0,6.18,5.2,11.22,2.52,7.16,132.11,674.86,11.93,5.24,6.24,12.0,-1.05,1.83,2.62,2.44,2.12
1786.0,Rasuwa,2012.0,4.69,4.22,10.78,2.45,35.36,32.83,724.53,15.81,3.36,6.47,12.5,-1.84,1.88,2.88,2.51,2.31
1787.0,Rasuwa,2013.0,6.24,5.04,11.3,2.65,133.54,143.34,852.8,52.12,4.88,6.62,12.06,-1.76,1.76,2.71,2.39,2.15
1788.0,Rasuwa,2014.0,5.84,5.05,11.47,2.91,63.63,145.07,945.59,44.81,4.56,6.11,12.25,-0.99,1.7,2.61,2.56,2.1
1789.0,Rasuwa,2015.0,5.96,5.75,11.23,3.1,53.64,208.89,828.55,21.28,5.24,5.82,12.25,-1.4,1.67,2.44,2.52,1.99
1790.0,Rasuwa,2016.0,6.12,5.2,11.7,2.89,75.0,124.72,847.14,11.0,5.66,7.37,12.2,0.42,1.8,2.69,2.43,1.97
1791.0,Rasuwa,2017.0,6.6,5.65,11.6,2.83,45.44,258.25,714.16,8.4,5.42,5.94,12.4,0.49,1.84,2.58,2.61,2.02
1792.0,Rasuwa,2018.0,5.2,5.77,11.74,2.57,0.11,8.35,21.88,0.24,4.06,6.32,12.28,-0.33,2.04,2.51,2.49,2.11
1793.0,Rasuwa,2019.0,6.36,5.39,11.55,2.94,2.13,6.38,26.4,3.54,5.55,5.88,12.32,-2.52,1.68,2.53,2.5,2.29
1794.0,Rautahat,1981.0,10.72,8.83,19.28,5.73,28.48,185.18,1075.81,40.31,21.98,28.62,29.23,17.26,2.08,3.01,3.16,2.34
1795.0,Rautahat,1982.0,9.46,7.9,18.18,5.33,19.59,138.83,724.49,68.88,23.56,28.48,30.33,17.22,1.94,2.89,3.11,2.42
1796.0,Rautahat,1983.0,9.7,6.11,17.23,3.66,57.31,39.06,486.07,7.77,24.13,29.12,31.58,17.39,2.08,3.37,3.33,2.45
1797.0,Rautahat,1984.0,9.7,6.21,19.32,4.05,12.54,41.54,1007.03,34.27,22.63,30.48,28.47,16.82,1.84,3.41,3.1,2.63
1798.0,Rautahat,1985.0,12.72,5.68,18.28,5.02,133.02,26.51,1086.75,22.85,21.42,30.74,29.72,17.15,1.72,3.37,3.06,2.35
1799.0,Rautahat,1986.0,8.84,6.45,17.61,5.58,60.9,72.64,795.87,44.21,23.04,29.15,29.57,17.15,1.87,3.14,3.44,2.53
1800.0,Rautahat,1987.0,12.18,5.8,18.26,4.97,72.99,49.19,1129.33,8.66,21.66,29.62,30.05,17.93,1.64,3.1,3.02,2.31
1801.0,Rautahat,1988.0,10.3,7.54,19.22,4.96,15.89,127.62,924.65,32.45,23.68,29.34,29.5,18.23,2.0,2.99,2.96,2.31
1802.0,Rautahat,1989.0,8.7,5.61,18.14,4.05,22.15,58.91,607.22,31.17,24.15,29.6,30.22,16.72,1.92,3.81,3.33,2.64
1803.0,Rautahat,1990.0,10.21,6.59,19.02,4.42,20.55,26.31,969.78,28.05,23.62,29.74,29.67,18.66,2.08,3.05,3.17,2.3
1804.0,Rautahat,1991.0,8.44,5.17,18.14,4.18,1.77,17.44,594.15,24.46,23.24,30.92,30.44,18.68,1.96,3.15,3.48,2.52
1805.0,Rautahat,1992.0,9.14,5.37,16.75,3.97,47.54,40.51,529.86,7.58,24.4,30.32,30.84,17.62,1.98,4.09,3.36,2.25
1806.0,Rautahat,1993.0,9.7,6.79,17.49,3.69,12.37,91.83,630.44,8.09,23.7,28.84,30.78,18.29,1.76,3.32,3.34,2.39
1807.0,Rautahat,1994.0,8.5,5.74,17.89,4.25,14.32,35.81,613.06,28.25,23.74,30.42,30.81,18.13,1.98,3.21,3.46,2.54
1808.0,Rautahat,1995.0,9.83,5.23,18.91,4.26,48.98,9.25,793.07,48.51,23.88,30.73,29.92,17.63,1.93,3.58,3.28,2.49
1809.0,Rautahat,1996.0,9.82,5.83,18.63,4.67,41.43,26.02,783.71,51.44,22.7,30.74,29.78,17.27,2.14,3.3,2.76,2.5
1810.0,Rautahat,1997.0,9.53,5.67,18.13,4.13,28.68,55.14,770.35,36.81,23.34,29.29,30.02,16.78,2.01,3.24,2.89,2.61
1811.0,Rautahat,1998.0,12.73,7.57,18.77,4.55,57.21,49.66,759.57,12.49,24.42,29.25,30.22,17.23,2.06,3.29,3.31,2.51
1812.0,Rautahat,1999.0,10.15,5.76,18.03,4.43,76.84,54.52,536.56,2.95,23.69,30.49,30.3,18.79,2.05,3.28,3.44,2.54
1813.0,Rautahat,2000.0,10.34,7.07,19.42,3.69,2.46,85.76,881.46,3.47,23.83,29.79,29.01,17.42,2.0,3.07,3.17,2.55
1814.0,Rautahat,2001.0,11.92,7.07,19.25,4.08,67.33,81.18,782.17,3.07,23.25,30.02,29.88,17.13,1.94,3.17,3.06,2.3
1815.0,Rautahat,2002.0,9.86,8.61,17.74,5.13,41.99,138.4,504.49,35.68,24.27,29.43,30.58,17.77,1.94,3.25,3.22,2.37
1816.0,Rautahat,2003.0,10.28,6.65,18.67,5.45,66.14,24.49,644.47,63.29,23.09,29.71,30.22,16.85,2.1,2.99,3.3,2.3
1817.0,Rautahat,2004.0,10.45,8.48,19.44,5.69,64.96,191.23,928.14,28.76,22.66,29.73,28.8,17.46,1.88,2.83,3.19,2.05
1818.0,Rautahat,2005.0,11.58,7.29,18.7,6.05,128.22,60.48,885.32,56.15,22.47,29.78,29.92,17.58,1.92,2.87,3.05,2.5
1819.0,Rautahat,2006.0,11.92,8.66,19.34,5.65,26.66,140.92,1064.25,11.59,23.05,29.24,28.8,18.13,1.6,2.91,2.95,2.23
1820.0,Rautahat,2007.0,13.1,9.59,19.46,5.91,29.71,147.0,1247.66,71.19,22.31,28.7,29.08,16.05,1.67,2.71,2.95,2.2
1821.0,Rautahat,2008.0,13.36,8.45,20.28,6.5,19.33,163.56,1563.38,32.76,22.62,29.09,28.2,16.69,1.6,2.56,2.82,2.16
1822.0,Rautahat,2009.0,10.88,7.47,18.58,5.92,65.83,96.59,831.25,4.89,22.82,29.63,30.28,17.64,2.18,3.04,2.88,2.35
1823.0,Rautahat,2010.0,13.45,7.5,18.88,5.32,66.02,81.04,888.61,14.7,23.36,30.96,29.9,17.08,1.92,3.28,3.27,2.42
1824.0,Rautahat,2011.0,12.7,8.73,19.63,5.69,5.77,172.6,1075.08,13.49,22.9,28.89,28.83,16.5,1.59,2.99,3.07,2.37
1825.0,Rautahat,2012.0,10.9,6.57,18.27,5.63,27.04,36.07,997.79,20.35,20.24,30.08,30.0,16.04,2.48,3.19,2.62,2.84
1826.0,Rautahat,2013.0,13.14,7.84,19.19,6.16,191.89,141.52,982.1,46.46,21.94,28.65,29.09,15.78,2.05,3.02,2.31,2.88
1827.0,Rautahat,2014.0,12.23,7.57,19.54,6.38,66.68,136.94,1043.95,43.86,21.87,29.37,29.95,15.97,1.88,3.25,2.37,2.67
1828.0,Rautahat,2015.0,11.23,9.48,19.08,6.15,27.75,152.77,1009.81,14.59,24.02,28.93,30.04,17.74,1.75,2.95,2.63,2.51
1829.0,Rautahat,2016.0,12.35,7.57,19.68,5.4,51.0,123.77,833.09,9.66,23.06,31.24,29.9,18.45,1.82,3.54,2.72,2.36
1830.0,Rautahat,2017.0,12.66,9.12,19.9,5.73,27.97,179.7,879.27,6.05,24.34,29.61,29.84,18.85,1.96,2.94,2.98,2.38
1831.0,Rautahat,2018.0,9.93,9.17,19.3,4.71,0.32,4.66,22.21,0.07,24.12,29.34,30.5,17.45,2.02,3.12,3.18,2.37
1832.0,Rautahat,2019.0,13.48,8.21,19.52,6.02,0.47,3.08,31.37,2.56,22.68,29.63,30.37,17.4,1.93,3.14,3.25,2.5
1833.0,Rukum,1981.0,5.4,5.78,12.07,3.34,46.46,175.66,921.24,89.82,7.84,10.99,16.01,2.45,1.86,2.5,2.23,1.94
1834.0,Rukum,1982.0,5.73,5.7,11.35,3.2,10.13,80.09,636.51,118.46,8.06,10.27,16.04,2.7,1.88,2.58,2.29,1.98
1835.0,Rukum,1983.0,6.32,4.77,11.42,2.73,96.21,63.25,730.34,34.15,8.17,10.76,16.56,2.15,1.84,2.83,2.3,1.94
1836.0,Rukum,1984.0,4.97,4.91,12.29,2.78,19.86,36.08,688.86,65.15,8.25,12.48,15.84,2.44,1.94,2.76,2.24,2.05
1837.0,Rukum,1985.0,6.6,4.13,11.72,2.91,104.57,67.61,655.54,63.22,8.13,12.89,16.08,2.85,1.82,2.99,2.28,2.12
1838.0,Rukum,1986.0,5.19,4.4,11.38,2.96,19.81,53.03,730.27,52.01,8.04,10.94,15.85,2.95,1.93,2.78,2.2,1.95
1839.0,Rukum,1987.0,4.27,4.53,10.66,2.7,54.98,71.75,423.38,34.11,9.43,11.3,17.12,4.37,2.1,2.74,2.54,2.03
1840.0,Rukum,1988.0,5.93,4.34,12.37,3.09,4.76,86.76,904.25,104.51,8.48,12.5,16.31,4.47,1.93,2.9,2.28,1.97
1841.0,Rukum,1989.0,4.62,3.87,12.04,2.56,6.7,33.28,525.78,53.22,8.52,11.92,16.36,2.76,2.09,2.95,2.32,2.23
1842.0,Rukum,1990.0,5.74,4.98,12.24,2.94,4.75,65.95,687.95,69.7,8.81,11.29,16.53,4.51,1.88,2.78,2.22,2.17
1843.0,Rukum,1991.0,4.39,3.85,11.76,2.8,3.36,53.39,399.67,47.91,8.44,12.35,16.86,3.43,2.02,2.86,2.39,2.06
1844.0,Rukum,1992.0,5.78,3.79,11.31,2.62,52.26,24.99,590.53,4.95,8.5,12.27,16.09,3.32,1.92,3.06,2.33,2.16
1845.0,Rukum,1993.0,3.92,4.24,11.75,2.46,0.54,70.76,377.61,17.59,9.59,11.13,16.64,4.49,2.14,2.85,2.41,2.15
1846.0,Rukum,1994.0,4.59,3.9,11.8,2.49,1.44,18.76,421.82,36.75,8.49,12.55,17.09,3.54,2.1,2.98,2.4,2.21
1847.0,Rukum,1995.0,5.01,3.94,11.75,2.58,24.49,12.67,443.3,38.15,9.47,12.39,16.94,2.69,2.05,2.86,2.46,2.16
1848.0,Rukum,1996.0,5.4,4.38,12.06,2.43,31.34,43.99,379.57,70.55,9.2,12.49,16.43,3.79,1.96,2.84,2.38,2.22
1849.0,Rukum,1997.0,4.66,3.99,11.34,2.29,9.05,29.18,254.51,56.48,8.2,11.17,16.95,2.46,1.98,2.79,2.54,2.21
1850.0,Rukum,1998.0,5.96,4.66,12.12,2.38,41.84,72.16,374.09,9.9,10.72,12.01,17.51,4.16,2.01,2.79,2.48,2.11
1851.0,Rukum,1999.0,4.5,3.31,11.59,2.32,34.75,38.39,262.78,18.86,9.8,13.4,16.99,4.76,2.1,3.02,2.5,2.14
1852.0,Rukum,2000.0,5.64,4.3,12.48,2.28,2.0,75.8,708.5,21.19,9.09,12.48,15.93,3.27,1.95,2.9,2.3,2.19
1853.0,Rukum,2001.0,5.26,4.72,12.45,2.33,25.65,49.85,583.23,0.77,9.62,11.93,16.45,4.3,2.0,2.71,2.25,2.21
1854.0,Rukum,2002.0,4.79,4.45,11.02,2.55,8.22,25.69,307.09,80.2,9.38,12.81,16.88,3.83,2.12,2.85,2.54,2.14
1855.0,Rukum,2003.0,5.0,4.08,12.02,2.64,25.24,10.92,488.12,49.9,9.4,11.96,16.87,3.61,2.0,2.83,2.36,2.13
1856.0,Rukum,2004.0,5.81,4.89,12.36,3.01,43.36,140.42,795.86,33.78,7.74,13.23,15.86,4.18,1.88,2.86,2.2,2.05
1857.0,Rukum,2005.0,5.84,5.1,12.06,3.22,86.47,95.55,972.13,74.92,8.14,11.31,16.48,2.87,1.83,2.58,2.26,1.97
1858.0,Rukum,2006.0,6.18,6.06,12.7,3.37,29.13,190.58,895.59,21.62,8.36,11.16,15.87,5.53,1.96,2.46,2.16,2.11
1859.0,Rukum,2007.0,6.42,6.45,12.82,3.1,15.38,204.74,1121.13,138.52,8.91,11.09,16.09,3.19,1.79,2.43,2.17,2.05
1860.0,Rukum,2008.0,6.7,5.21,12.96,3.42,17.9,111.14,1400.06,13.25,9.29,11.54,15.45,3.57,1.79,2.59,2.0,1.98
1861.0,Rukum,2009.0,5.96,5.17,11.87,3.27,137.52,91.25,813.83,19.39,8.54,12.07,16.56,4.81,1.88,2.64,2.31,2.1
1862.0,Rukum,2010.0,7.06,5.09,12.23,3.15,54.32,42.86,1055.92,41.84,9.43,13.36,16.5,3.65,1.83,2.82,2.27,1.99
1863.0,Rukum,2011.0,7.05,5.94,12.74,3.27,3.05,111.93,1294.99,60.12,9.14,11.14,15.86,3.09,1.83,2.57,2.14,2.06
1864.0,Rukum,2012.0,6.32,4.97,12.06,3.41,18.09,50.14,1037.61,70.16,7.81,11.29,16.66,2.31,1.92,2.67,2.34,2.09
1865.0,Rukum,2013.0,7.52,5.89,13.37,3.84,111.72,69.24,1365.88,166.22,9.32,11.74,15.82,2.5,1.81,2.66,2.22,2.04
1866.0,Rukum,2014.0,6.54,5.84,12.5,3.57,63.12,80.98,1018.06,97.19,8.87,11.31,16.53,3.22,1.97,2.52,2.4,1.98
1867.0,Rukum,2015.0,6.41,6.66,12.48,3.8,28.38,239.97,828.64,81.18,9.43,10.69,16.26,3.39,1.89,2.33,2.27,2.05
1868.0,Rukum,2016.0,6.63,5.83,13.35,3.22,47.25,137.42,957.52,31.23,9.72,12.67,16.36,4.93,1.89,2.63,2.27,2.04
1869.0,Rukum,2017.0,7.12,5.9,13.1,3.52,9.41,167.29,980.37,28.88,9.41,11.81,16.52,4.89,1.87,2.57,2.32,2.01
1870.0,Rukum,2018.0,6.07,6.03,13.24,3.32,0.12,7.57,37.03,0.5,8.14,11.91,16.37,4.12,1.91,2.64,2.23,2.12
1871.0,Rukum,2019.0,7.14,5.94,12.96,3.7,0.79,3.48,32.34,7.6,9.68,10.87,16.56,1.99,1.76,2.53,2.28,2.05
1872.0,Rupandehi,1981.0,9.29,7.59,17.1,5.07,45.03,151.62,1160.59,65.73,19.1,24.8,26.16,14.4,1.84,2.64,2.54,2.07
1873.0,Rupandehi,1982.0,8.49,6.99,16.12,4.73,13.75,84.28,776.28,83.4,20.02,24.68,27.02,14.29,1.98,2.95,2.4,2.17
1874.0,Rupandehi,1983.0,9.3,5.73,15.41,3.55,114.68,68.78,464.92,13.32,20.44,25.09,28.12,14.13,1.96,3.12,2.63,2.28
1875.0,Rupandehi,1984.0,8.09,5.25,17.09,3.71,25.48,24.17,925.13,30.78,19.76,26.96,25.9,14.27,1.94,3.2,2.5,2.34
1876.0,Rupandehi,1985.0,10.61,4.71,15.85,4.41,92.24,28.5,744.82,41.08,18.74,26.96,26.94,14.45,1.79,3.31,2.58,2.21
1877.0,Rupandehi,1986.0,6.9,5.09,15.36,4.35,27.75,35.47,565.38,46.15,20.31,25.54,26.79,14.76,2.07,3.07,2.58,2.28
1878.0,Rupandehi,1987.0,9.09,5.09,15.64,4.02,111.39,34.18,747.51,23.37,19.52,25.72,27.47,15.45,1.71,3.08,2.38,2.13
1879.0,Rupandehi,1988.0,8.86,5.78,17.42,4.29,14.81,79.5,966.38,33.21,20.72,26.31,26.42,15.74,1.9,2.92,2.39,2.17
1880.0,Rupandehi,1989.0,7.0,4.86,16.86,3.59,9.33,46.66,697.62,47.14,20.87,26.0,26.64,14.09,2.17,3.44,2.45,2.42
1881.0,Rupandehi,1990.0,9.1,5.83,17.16,4.11,11.14,32.78,1051.49,32.3,20.46,25.76,26.35,15.68,1.9,2.97,2.42,2.27
1882.0,Rupandehi,1991.0,7.14,4.33,16.62,3.89,3.23,36.21,567.13,38.52,20.1,26.88,27.26,15.47,2.12,3.13,2.61,2.33
1883.0,Rupandehi,1992.0,8.49,4.55,15.35,3.85,86.65,20.22,603.21,3.72,20.5,26.52,27.23,14.41,2.04,3.81,2.55,2.22
1884.0,Rupandehi,1993.0,7.14,5.43,16.02,3.26,3.08,74.18,586.87,7.57,20.88,25.0,27.27,15.43,2.04,3.07,2.56,2.25
1885.0,Rupandehi,1994.0,7.06,4.77,16.3,3.64,5.58,12.7,605.89,27.4,20.65,26.68,27.52,15.41,2.1,3.19,2.48,2.38
1886.0,Rupandehi,1995.0,8.0,4.75,16.88,3.73,43.02,17.28,661.62,30.77,21.13,26.76,26.92,14.73,2.05,3.4,2.48,2.38
1887.0,Rupandehi,1996.0,8.29,5.42,16.57,3.92,56.37,58.42,585.17,71.84,20.26,26.56,26.77,14.72,2.07,3.23,2.35,2.29
1888.0,Rupandehi,1997.0,7.08,4.95,15.43,3.37,12.36,43.82,349.34,27.12,20.87,25.2,27.78,14.15,2.16,3.08,2.65,2.34
1889.0,Rupandehi,1998.0,10.49,6.18,17.07,3.72,57.71,52.07,764.23,6.65,21.75,25.49,27.1,14.81,1.88,2.94,2.59,2.29
1890.0,Rupandehi,1999.0,7.86,4.69,16.0,3.67,65.15,54.83,373.13,12.82,20.88,26.84,27.57,16.14,2.06,3.15,2.6,2.29
1891.0,Rupandehi,2000.0,8.51,5.68,17.3,3.14,5.54,67.7,775.61,6.45,20.91,26.23,26.22,14.78,1.98,2.97,2.44,2.34
1892.0,Rupandehi,2001.0,9.12,6.21,17.05,3.35,39.13,75.09,649.15,0.43,20.72,26.08,27.09,15.07,1.96,2.92,2.28,2.22
1893.0,Rupandehi,2002.0,7.63,6.32,15.21,4.06,12.69,49.34,329.79,48.85,21.55,26.38,28.3,15.28,2.1,2.95,2.58,2.26
1894.0,Rupandehi,2003.0,7.98,5.13,16.44,4.37,17.74,20.09,489.71,39.56,20.94,25.97,27.48,14.68,2.03,2.87,2.55,2.18
1895.0,Rupandehi,2004.0,9.07,6.72,17.64,4.78,65.46,117.58,1048.08,34.29,19.43,26.65,25.63,14.87,1.74,2.92,2.4,2.06
1896.0,Rupandehi,2005.0,10.32,5.92,16.85,5.2,224.11,55.27,1014.99,50.2,19.08,25.77,26.7,15.01,1.7,2.84,2.37,2.16
1897.0,Rupandehi,2006.0,10.09,7.93,17.89,5.07,42.94,206.45,1046.8,12.1,20.14,24.99,25.69,15.8,1.77,2.59,2.24,2.13
1898.0,Rupandehi,2007.0,11.3,8.53,17.43,5.03,45.16,132.43,1284.74,114.46,19.5,25.11,26.25,13.92,1.59,2.61,2.4,1.99
1899.0,Rupandehi,2008.0,11.79,6.65,18.34,5.5,46.34,117.4,1759.19,11.27,19.77,25.6,25.11,14.4,1.57,2.69,2.2,1.93
1900.0,Rupandehi,2009.0,9.68,6.75,17.06,5.09,89.48,146.23,939.9,7.77,19.8,25.72,26.73,15.61,1.93,2.83,2.25,2.16
1901.0,Rupandehi,2010.0,12.12,6.17,17.19,4.81,47.31,35.65,1198.37,20.33,20.05,27.64,26.71,14.89,1.69,3.12,2.53,2.04
1902.0,Rupandehi,2011.0,11.26,7.72,17.72,5.06,8.21,160.52,1207.34,20.36,19.87,25.13,25.82,14.04,1.67,2.72,2.39,2.06
1903.0,Rupandehi,2012.0,10.4,5.66,16.74,5.16,52.14,41.71,1322.96,39.49,18.34,26.0,26.89,14.03,1.66,3.08,2.32,2.16
1904.0,Rupandehi,2013.0,11.88,7.49,18.23,5.98,216.7,144.58,1529.96,79.18,19.46,25.26,25.45,13.79,1.72,2.89,2.07,2.07
1905.0,Rupandehi,2014.0,10.67,7.3,17.68,5.86,126.36,121.17,1504.39,68.49,19.4,25.49,26.65,14.17,1.76,3.0,2.15,2.05
1906.0,Rupandehi,2015.0,9.64,8.93,17.38,5.8,50.27,248.85,1284.86,55.26,20.97,24.6,26.64,14.95,1.78,2.65,2.27,2.07
1907.0,Rupandehi,2016.0,10.8,7.1,18.52,4.84,138.93,184.07,1378.27,8.54,20.23,26.88,26.07,15.78,1.75,3.15,2.16,2.15
1908.0,Rupandehi,2017.0,11.42,8.15,18.43,5.43,34.11,233.9,1422.15,16.05,20.9,25.57,26.49,16.33,1.8,2.57,2.38,2.07
1909.0,Rupandehi,2018.0,9.56,8.48,18.58,4.71,0.05,8.98,41.41,0.32,19.92,25.23,26.14,14.81,1.91,2.71,2.38,2.14
1910.0,Rupandehi,2019.0,12.13,7.89,18.17,5.77,1.56,5.71,43.67,5.29,19.69,25.16,26.67,14.16,1.6,2.74,2.42,2.15
1911.0,Salyan,1981.0,8.06,6.97,15.71,4.83,53.01,164.11,1110.45,84.4,16.64,22.12,24.43,11.86,2.04,2.73,2.5,2.17
1912.0,Salyan,1982.0,8.01,7.23,14.82,4.57,14.59,107.85,866.67,132.79,17.2,21.31,24.96,11.82,2.09,3.07,2.37,2.3
1913.0,Salyan,1983.0,9.33,5.59,14.57,3.86,100.68,59.27,842.61,42.06,16.93,22.05,25.64,11.28,1.93,3.22,2.53,2.25
1914.0,Salyan,1984.0,6.9,5.66,15.82,3.82,24.07,34.83,797.45,60.35,17.44,23.7,24.29,11.58,2.12,3.21,2.35,2.42
1915.0,Salyan,1985.0,9.66,4.68,14.98,4.05,136.33,65.02,807.85,50.49,16.42,24.1,24.81,12.26,1.88,3.46,2.53,2.4
1916.0,Salyan,1986.0,6.91,5.18,14.51,4.31,22.83,46.04,794.73,58.17,17.3,22.39,24.57,12.09,2.14,3.16,2.38,2.24
1917.0,Salyan,1987.0,6.3,5.34,13.48,3.67,68.03,66.85,489.01,38.9,18.1,22.5,26.49,13.31,2.06,3.26,2.41,2.19
1918.0,Salyan,1988.0,8.33,5.28,16.22,4.15,5.92,88.04,1153.53,101.93,17.89,23.69,24.6,13.5,2.01,3.12,2.4,2.19
